Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Studio District,43.6595255,-79.34092299999998,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
Studio District,43.6595255,-79.34092299999998,Avling Kitchen & Brewery,43.661515,-79.338117,Brewery
Studio District,43.6595255,-79.34092299999998,Starbucks,43.660742,-79.342362,Coffee Shop
Studio District,43.6595255,-79.34092299999998,EAT BKK Thai Kitchen,43.66045,-79.343113,Thai Restaurant
Studio District,43.6595255,-79.34092299999998,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
Studio District,43.6595255,-79.34092299999998,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
Studio District,43.6595255,-79.34092299999998,District 28,43.65517388160507,-79.34059760137761,Coworking Space
Studio District,43.6595255,-79.34092299999998,Spirit Loft Yoga,43.66354815944136,-79.3413327874046,Yoga Studio
Studio District,43.6595255,-79.34092299999998,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
Studio District,43.6595255,-79.34092299999998,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
Studio District,43.6595255,-79.34092299999998,Saulter Street Brewery,43.6584115679406,-79.34639217979787,Brewery
Studio District,43.6595255,-79.34092299999998,Dwell Gym,43.6634116374049,-79.3411044597478,Gym / Fitness Center
Studio District,43.6595255,-79.34092299999998,Good Neighbour,43.6610004575794,-79.34029809683763,Clothing Store
Studio District,43.6595255,-79.34092299999998,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
Studio District,43.6595255,-79.34092299999998,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
Studio District,43.6595255,-79.34092299999998,7-Eleven,43.660897,-79.340159,Convenience Store
Studio District,43.6595255,-79.34092299999998,Gale's Snack Bar,43.658239,-79.339077,Diner
Studio District,43.6595255,-79.34092299999998,McQueens Pub,43.66148312783299,-79.338072195258,Gastropub
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Darbar Persian Grill,43.735484,-79.420006,Restaurant
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Dino's No Frills,43.730699,-79.418535,Grocery Store
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Subway,43.73148485587151,-79.41954981345089,Sandwich Place
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Il Fornaro,43.734073,-79.41987,Italian Restaurant
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Starbucks,43.732604,-79.419136,Coffee Shop
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,McDonald's,43.73254035428967,-79.41979624492376,Fast Food Restaurant
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Pizza Pizza,43.731952,-79.415019,Pizza Place
"Bedford Park, Lawrence Manor East",43.7332825,-79.4197497,Short & Sweet Cupcakes,43.73398728803477,-79.41965901042369,Cupcake Shop
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999998,Subway,43.69021830300218,-79.47404997234327,Sandwich Place
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999998,Dollar Tree,43.6902962,-79.4746668,Discount Store
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999998,Dave's Chicken,43.690173,-79.474234,Fried Chicken Joint
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999998,El Nahual,43.6907629,-79.4737993,Restaurant
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999998,McDonald's,43.692926495448766,-79.47998177868274,Fast Food Restaurant
"Del Ray, Mount Dennis, Keelsdale and Silverthorn",43.6911158,-79.47601329999998,New York Fried Chicken,43.68847298308178,-79.48094846648402,Fast Food Restaurant
"Humberlea, Emery",43.7247659,-79.53224240000002,Strathburn Park,43.721765047523654,-79.53285448549357,Baseball Field
"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,The Birchcliff,43.69166644406541,-79.26453158481682,Café
"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
"Birch Cliff, Cliffside West",43.692657000000004,-79.2648481,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Loblaws,43.768722,-79.412101,Grocery Store
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Konjiki Ramen,43.76699771023422,-79.41222209328754,Ramen Restaurant
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Starbucks,43.768353,-79.413046,Coffee Shop
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Cineplex Cinemas,43.76862539839479,-79.41261307104753,Movie Theater
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Saryo,43.76697902009232,-79.41220491675689,Café
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Aroma Espresso Bar,43.76944882099181,-79.41308107735675,Café
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Mel Lastman Square,43.76770145783431,-79.41297541544051,Plaza
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Empress Walk,43.768540252857974,-79.4126707082784,Shopping Mall
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Dairy Queen,43.76701557770687,-79.4120009150447,Ice Cream Shop
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Wako Sushi + Bar,43.77080606720809,-79.41313811956255,Japanese Restaurant
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Booster Juice,43.76889,-79.4129899,Juice Bar
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Ajisen Ramen 味千ラーメン,43.771444,-79.413139,Ramen Restaurant
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Aura,43.766012799364795,-79.41081286441447,Lounge
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Aburi Room,43.769197,-79.414039,Sushi Restaurant
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Kinton Ramen,43.76968375926793,-79.41304877291766,Ramen Restaurant
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Starbucks,43.768464,-79.414017,Coffee Shop
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,PetSmart,43.769139,-79.412522,Pet Store
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Wendy’s,43.76846127243853,-79.4123771060805,Fast Food Restaurant
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Dollarama,43.768722,-79.412101,Discount Store
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Boston Pizza,43.76966566980136,-79.41305666054794,Pizza Place
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Michaels,43.76724487394571,-79.41197372883607,Arts & Crafts Store
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Best Buy,43.76811518063931,-79.4126082683499,Electronics Store
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Pho 88 Vietnamese Cuisine,43.77045596393368,-79.41306424537943,Vietnamese Restaurant
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163,Restaurant
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,TD Canada Trust,43.770582211105484,-79.41373685724197,Bank
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Ten Ren's Tea Time 喫茶新饌,43.769574852327395,-79.41259669370922,Bubble Tea Shop
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Shawarma Max,43.76601170897119,-79.41084443679077,Middle Eastern Restaurant
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Subway,43.77140090446779,-79.41345717293876,Sandwich Place
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Freshslice Pizza,43.771353408025305,-79.4134865956423,Pizza Place
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Ichiban Fish House,43.76599495334784,-79.4108127227573,Japanese Restaurant
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,Novotel Toronto North York,43.76872304736466,-79.41425730725825,Hotel
"Willowdale, Willowdale East",43.7701199,-79.40849279999998,North York City Centre,43.76861773238915,-79.41315993696033,Shopping Mall
Downsview,43.7616313,-79.52099940000001,Durante's No Frills,43.758178,-79.51968,Grocery Store
Downsview,43.7616313,-79.52099940000001,LCBO,43.759256617873106,-79.51945388294175,Liquor Store
Downsview,43.7616313,-79.52099940000001,Dollarama,43.758177,-79.519679,Discount Store
Downsview,43.7616313,-79.52099940000001,Driftwood community centre,43.76567959563023,-79.51970643195256,Athletics & Sports
Downsview,43.7616313,-79.52099940000001,Planet Fitness,43.757538,-79.51961,Gym / Fitness Center
Lawrence Park,43.7280205,-79.3887901,Lawrence Park Ravine,43.72696303913755,-79.39438246708775,Park
Lawrence Park,43.7280205,-79.3887901,Zodiac Swim School,43.72853205765438,-79.3828602612317,Swim School
Lawrence Park,43.7280205,-79.3887901,TTC Bus #162 - Lawrence-Donway,43.72802605799448,-79.38280527753858,Bus Line
Roselawn,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
Roselawn,43.7116948,-79.41693559999999,Menchie's St. Clair West,43.707664,-79.414301,Ice Cream Shop
"Runnymede, The Junction North",43.67318529999999,-79.48726190000001,Wonderfood,43.67235238324323,-79.49257115909873,Convenience Store
"Runnymede, The Junction North",43.67318529999999,-79.48726190000001,241 Pizza,43.6723510936904,-79.49263085092069,Pizza Place
"Runnymede, The Junction North",43.67318529999999,-79.48726190000001,Welcome Food Mart,43.66970140136457,-79.48349146580819,Grocery Store
Weston,43.706876,-79.51818840000001,Maison Birks,43.705857412773675,-79.51610233037395,Jewelry Store
Weston,43.706876,-79.51818840000001,Elm Park,43.70613889238497,-79.51586870967138,Park
Weston,43.706876,-79.51818840000001,Olympic convenience store,43.70448603955921,-79.51578933384089,Convenience Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Kairali,43.754914739291834,-79.27694504646365,Indian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Kim Kim restaurant,43.75383283792732,-79.27661122245037,Chinese Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Karaikudi Chettinad South Indian Restaurant,43.756041539453136,-79.27627591942013,Indian Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Pho Vietnam,43.757770305647185,-79.27857193068989,Vietnamese Restaurant
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Big Al's Pet Supercentre,43.75927894411595,-79.27832544749343,Pet Store
"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7574096,-79.27330400000001,Omescape Scarborough,43.754158,-79.27623,Gaming Cafe
York Mills West,43.752758299999996,-79.40004929999998,Kitchen Food Fair,43.751297901387304,-79.40139340223642,Convenience Store
York Mills West,43.752758299999996,-79.40004929999998,Tournament Park,43.75125720420175,-79.39971685409546,Park
York Mills West,43.752758299999996,-79.40004929999998,Tron Electrical and Lighting Control Solutions,43.749366183666105,-79.39720630645752,Electronics Store
Davisville North,43.7127511,-79.3901975,Sherwood Park,43.71655100307589,-79.38777567141624,Park
Davisville North,43.7127511,-79.3901975,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
Davisville North,43.7127511,-79.3901975,Homeway Restaurant & Brunch,43.71264120397444,-79.39155655199944,Breakfast Spot
Davisville North,43.7127511,-79.3901975,Winners,43.71323606413252,-79.3938728363979,Department Store
Davisville North,43.7127511,-79.3901975,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,Hotel
Davisville North,43.7127511,-79.3901975,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
Davisville North,43.7127511,-79.3901975,900 Mount Pleasant - Residents Gym,43.71167058860572,-79.3917671882441,Gym / Fitness Center
Davisville North,43.7127511,-79.3901975,Gym,43.71312601210131,-79.39353747528043,Gym
Davisville North,43.7127511,-79.3901975,Love To Dance,43.70838672789582,-79.39055765587766,Dance Studio
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000001,Kay Gardner Beltline Trail,43.698445835574525,-79.40687298774719,Trail
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000001,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000001,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
"Forest Hill North & West, Forest Hill Road Park",43.6969476,-79.41130720000001,Oliver jewelry,43.70037360267825,-79.4076437784668,Jewelry Store
"High Park, The Junction South",43.653226000000004,-79.3831843,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
"High Park, The Junction South",43.653226000000004,-79.3831843,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
"High Park, The Junction South",43.653226000000004,-79.3831843,Indigo,43.65351471121164,-79.38069591056922,Bookstore
"High Park, The Junction South",43.653226000000004,-79.3831843,LUSH,43.653557,-79.3804,Cosmetics Shop
"High Park, The Junction South",43.653226000000004,-79.3831843,CF Toronto Eaton Centre,43.654446920401455,-79.38095230798749,Shopping Mall
"High Park, The Junction South",43.653226000000004,-79.3831843,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
"High Park, The Junction South",43.653226000000004,-79.3831843,SEPHORA,43.6535272,-79.3801543,Cosmetics Shop
"High Park, The Junction South",43.653226000000004,-79.3831843,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
"High Park, The Junction South",43.653226000000004,-79.3831843,Apple Eaton Centre,43.6528318,-79.3805553,Electronics Store
"High Park, The Junction South",43.653226000000004,-79.3831843,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
"High Park, The Junction South",43.653226000000004,-79.3831843,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
"High Park, The Junction South",43.653226000000004,-79.3831843,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
"High Park, The Junction South",43.653226000000004,-79.3831843,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
"High Park, The Junction South",43.653226000000004,-79.3831843,Nordstrom,43.655041,-79.3809665,Clothing Store
"High Park, The Junction South",43.653226000000004,-79.3831843,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
"High Park, The Junction South",43.653226000000004,-79.3831843,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
"High Park, The Junction South",43.653226000000004,-79.3831843,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
"High Park, The Junction South",43.653226000000004,-79.3831843,Roots,43.65361341708363,-79.38024401664734,Clothing Store
"High Park, The Junction South",43.653226000000004,-79.3831843,HomeSense,43.6531486,-79.3794184,Furniture / Home Store
"High Park, The Junction South",43.653226000000004,-79.3831843,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
"High Park, The Junction South",43.653226000000004,-79.3831843,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
